path,label,width,height,aspect_ratio,group_id,split
D:\DS107-ImageDetector\01-data\cleaned\real\00000004377.png,real,650,433,1.501,00000004377,train
D:\DS107-ImageDetector\01-data\cleaned\real\00000004379.png,real,700,874,0.801,00000004379,train
D:\DS107-ImageDetector\01-data\cleaned\real\00000004380.png,real,660,438,1.507,00000004380,train
D:\DS107-ImageDetector\01-data\cleaned\real\00000004381.png,real,640,419,1.527,00000004381,train
D:\DS107-ImageDetector\01-data\cleaned\real\00000004390.png,real,600,400,1.5,00000004390,train
D:\DS107-ImageDetector\01-data\cleaned\real\00000004394.png,real,800,592,1.351,00000004394,train
D:\DS107-ImageDetector\01-data\cleaned\real\00000004395.png,real,900,602,1.495,00000004395,train
D:\DS107-ImageDetector\01-data\cleaned\real\00000004407.png,real,999,667,1.498,00000004407,train
D:\DS107-ImageDetector\01-data\cleaned\real\00000004408.png,real,2560,1920,1.333,00000004408,train
D:\DS107-ImageDetector\01-data\cleaned\real\00000004410.png,real,2448,2448,1.0,00000004410,train
D:\DS107-ImageDetector\01-data\cleaned\real\00000004412.png,real,750,441,1.701,00000004412,train
D:\DS107-ImageDetector\01-data\cleaned\real\00000004422.png,real,1068,800,1.335,00000004422,train
D:\DS107-ImageDetector\01-data\cleaned\real\00000004433.png,real,800,546,1.465,00000004433,train
D:\DS107-ImageDetector\01-data\cleaned\real\00000004437.png,real,650,895,0.726,00000004437,train
D:\DS107-ImageDetector\01-data\cleaned\real\00000004438.png,real,1024,682,1.501,00000004438,train
D:\DS107-ImageDetector\01-data\cleaned\real\00000004439.png,real,960,639,1.502,00000004439,train
D:\DS107-ImageDetector\01-data\cleaned\real\00000004440.png,real,699,466,1.5,00000004440,train
D:\DS107-ImageDetector\01-data\cleaned\real\00000004444.png,real,960,720,1.333,00000004444,train
D:\DS107-ImageDetector\01-data\cleaned\real\00000004447.png,real,960,720,1.333,00000004447,train
D:\DS107-ImageDetector\01-data\cleaned\real\00000004454.png,real,512,341,1.501,00000004454,train
D:\DS107-ImageDetector\01-data\cleaned\real\00000004461.png,real,720,518,1.39,00000004461,train
D:\DS107-ImageDetector\01-data\cleaned\real\00000004468.png,real,680,453,1.501,00000004468,train
D:\DS107-ImageDetector\01-data\cleaned\real\00000004471.png,real,665,510,1.304,00000004471,train
D:\DS107-ImageDetector\01-data\cleaned\real\00000004478.png,real,680,454,1.498,00000004478,train
D:\DS107-ImageDetector\01-data\cleaned\real\00000004479.png,real,1920,1200,1.6,00000004479,train
D:\DS107-ImageDetector\01-data\cleaned\real\00000004480.png,real,600,450,1.333,00000004480,train
D:\DS107-ImageDetector\01-data\cleaned\real\00000004481.png,real,1000,664,1.506,00000004481,train
D:\DS107-ImageDetector\01-data\cleaned\real\00000004485.png,real,600,375,1.6,00000004485,train
D:\DS107-ImageDetector\01-data\cleaned\real\00000004488.png,real,900,528,1.705,00000004488,train
D:\DS107-ImageDetector\01-data\cleaned\real\00000004491.png,real,800,452,1.77,00000004491,train
D:\DS107-ImageDetector\01-data\cleaned\real\00000004492.png,real,650,434,1.498,00000004492,train
D:\DS107-ImageDetector\01-data\cleaned\real\00000004494.png,real,2048,1536,1.333,00000004494,train
D:\DS107-ImageDetector\01-data\cleaned\real\00000004497.png,real,800,532,1.504,00000004497,train
D:\DS107-ImageDetector\01-data\cleaned\real\00000004500.png,real,660,427,1.546,00000004500,train
D:\DS107-ImageDetector\01-data\cleaned\real\00000004521.png,real,500,375,1.333,00000004521,train
D:\DS107-ImageDetector\01-data\cleaned\real\00000004522.png,real,896,672,1.333,00000004522,train
D:\DS107-ImageDetector\01-data\cleaned\real\00000004523.png,real,800,532,1.504,00000004523,train
D:\DS107-ImageDetector\01-data\cleaned\real\00000004524.png,real,600,450,1.333,00000004524,train
D:\DS107-ImageDetector\01-data\cleaned\real\00000004526.png,real,1229,618,1.989,00000004526,train
D:\DS107-ImageDetector\01-data\cleaned\real\00000004528.png,real,665,360,1.847,00000004528,train
D:\DS107-ImageDetector\01-data\cleaned\real\00000004532.png,real,720,1280,0.562,00000004532,train
D:\DS107-ImageDetector\01-data\cleaned\real\00000004533.png,real,714,585,1.221,00000004533,train
D:\DS107-ImageDetector\01-data\cleaned\real\00000004535.png,real,1200,800,1.5,00000004535,train
D:\DS107-ImageDetector\01-data\cleaned\real\00000004536.png,real,640,480,1.333,00000004536,train
D:\DS107-ImageDetector\01-data\cleaned\real\00000004538.png,real,665,482,1.38,00000004538,train
D:\DS107-ImageDetector\01-data\cleaned\real\00000004542.png,real,927,560,1.655,00000004542,train
D:\DS107-ImageDetector\01-data\cleaned\real\00000004547.png,real,640,480,1.333,00000004547,train
D:\DS107-ImageDetector\01-data\cleaned\real\00000004550.png,real,1280,960,1.333,00000004550,train
D:\DS107-ImageDetector\01-data\cleaned\real\00000004551.png,real,500,333,1.502,00000004551,train
D:\DS107-ImageDetector\01-data\cleaned\real\00000004557.png,real,600,450,1.333,00000004557,train
D:\DS107-ImageDetector\01-data\cleaned\real\00000004558.png,real,1503,1000,1.503,00000004558,train
D:\DS107-ImageDetector\01-data\cleaned\real\00000004559.png,real,751,500,1.502,00000004559,train
D:\DS107-ImageDetector\01-data\cleaned\real\00000004562.png,real,1007,755,1.334,00000004562,train
D:\DS107-ImageDetector\01-data\cleaned\real\00000004564.png,real,700,393,1.781,00000004564,train
D:\DS107-ImageDetector\01-data\cleaned\real\00000004565.png,real,1000,566,1.767,00000004565,train
D:\DS107-ImageDetector\01-data\cleaned\real\00000004566.png,real,620,402,1.542,00000004566,train
D:\DS107-ImageDetector\01-data\cleaned\real\00000004567.png,real,1000,750,1.333,00000004567,train
D:\DS107-ImageDetector\01-data\cleaned\real\00000004571.png,real,600,449,1.336,00000004571,train
D:\DS107-ImageDetector\01-data\cleaned\real\00000004572.png,real,1500,843,1.779,00000004572,train
D:\DS107-ImageDetector\01-data\cleaned\real\00000004577.png,real,1080,1080,1.0,00000004577,train
D:\DS107-ImageDetector\01-data\cleaned\real\00000004579.png,real,800,533,1.501,00000004579,train
D:\DS107-ImageDetector\01-data\cleaned\real\00000004584.png,real,800,600,1.333,00000004584,train
D:\DS107-ImageDetector\01-data\cleaned\real\00000004586.png,real,2048,1536,1.333,00000004586,train
D:\DS107-ImageDetector\01-data\cleaned\real\00000004587.png,real,600,315,1.905,00000004587,train
D:\DS107-ImageDetector\01-data\cleaned\real\00000004590.png,real,555,312,1.779,00000004590,train
D:\DS107-ImageDetector\01-data\cleaned\real\00000004592.png,real,600,360,1.667,00000004592,train
D:\DS107-ImageDetector\01-data\cleaned\real\00000004602.png,real,680,453,1.501,00000004602,train
D:\DS107-ImageDetector\01-data\cleaned\real\00000004609.png,real,800,449,1.782,00000004609,train
D:\DS107-ImageDetector\01-data\cleaned\real\00000004610.png,real,680,453,1.501,00000004610,train
D:\DS107-ImageDetector\01-data\cleaned\real\00000004611.png,real,640,427,1.499,00000004611,train
D:\DS107-ImageDetector\01-data\cleaned\real\00000004613.png,real,640,359,1.783,00000004613,train
D:\DS107-ImageDetector\01-data\cleaned\real\00000004616.png,real,750,400,1.875,00000004616,train
D:\DS107-ImageDetector\01-data\cleaned\real\00000004618.png,real,800,534,1.498,00000004618,train
D:\DS107-ImageDetector\01-data\cleaned\real\00000004620.png,real,4032,3024,1.333,00000004620,train
D:\DS107-ImageDetector\01-data\cleaned\real\00000004622.png,real,2000,1174,1.704,00000004622,train
D:\DS107-ImageDetector\01-data\cleaned\real\00000004627.png,real,640,480,1.333,00000004627,train
D:\DS107-ImageDetector\01-data\cleaned\real\00000004630.png,real,1600,858,1.865,00000004630,train
D:\DS107-ImageDetector\01-data\cleaned\real\00000004633.png,real,640,479,1.336,00000004633,train
D:\DS107-ImageDetector\01-data\cleaned\real\00000004634.png,real,1000,750,1.333,00000004634,train
D:\DS107-ImageDetector\01-data\cleaned\real\00000004637.png,real,700,464,1.509,00000004637,train
D:\DS107-ImageDetector\01-data\cleaned\real\00000004640.png,real,2000,1333,1.5,00000004640,train
D:\DS107-ImageDetector\01-data\cleaned\real\00000004644.png,real,800,547,1.463,00000004644,train
D:\DS107-ImageDetector\01-data\cleaned\real\00000004647.png,real,640,427,1.499,00000004647,train
D:\DS107-ImageDetector\01-data\cleaned\real\00000004650.png,real,500,368,1.359,00000004650,train
D:\DS107-ImageDetector\01-data\cleaned\real\00000004651.png,real,660,401,1.646,00000004651,train
D:\DS107-ImageDetector\01-data\cleaned\real\00000004652.png,real,1024,767,1.335,00000004652,train
D:\DS107-ImageDetector\01-data\cleaned\real\00000004654.png,real,540,405,1.333,00000004654,train
D:\DS107-ImageDetector\01-data\cleaned\real\00000004656.png,real,1000,667,1.499,00000004656,train
D:\DS107-ImageDetector\01-data\cleaned\real\00000004661.png,real,665,373,1.783,00000004661,train
D:\DS107-ImageDetector\01-data\cleaned\real\00000004662.png,real,800,409,1.956,00000004662,train
D:\DS107-ImageDetector\01-data\cleaned\real\00000004665.png,real,2000,1500,1.333,00000004665,train
D:\DS107-ImageDetector\01-data\cleaned\real\00000004668.png,real,800,450,1.778,00000004668,train
D:\DS107-ImageDetector\01-data\cleaned\real\00000004672.png,real,1200,720,1.667,00000004672,train
D:\DS107-ImageDetector\01-data\cleaned\real\00000004675.png,real,800,534,1.498,00000004675,train
D:\DS107-ImageDetector\01-data\cleaned\real\00000004676.png,real,1600,1200,1.333,00000004676,train
D:\DS107-ImageDetector\01-data\cleaned\real\00000004685.png,real,720,540,1.333,00000004685,train
D:\DS107-ImageDetector\01-data\cleaned\real\00000004688.png,real,1000,671,1.49,00000004688,train
D:\DS107-ImageDetector\01-data\cleaned\real\00000004689.png,real,800,600,1.333,00000004689,train
D:\DS107-ImageDetector\01-data\cleaned\real\00000004690.png,real,530,348,1.523,00000004690,train
D:\DS107-ImageDetector\01-data\cleaned\real\00000004692.png,real,680,680,1.0,00000004692,train
D:\DS107-ImageDetector\01-data\cleaned\real\00000004693.png,real,1000,563,1.776,00000004693,train
D:\DS107-ImageDetector\01-data\cleaned\real\00000004696.png,real,640,427,1.499,00000004696,train
D:\DS107-ImageDetector\01-data\cleaned\real\00000004703.png,real,1798,1080,1.665,00000004703,train
D:\DS107-ImageDetector\01-data\cleaned\real\00000004709.png,real,960,600,1.6,00000004709,train
D:\DS107-ImageDetector\01-data\cleaned\real\00000004711.png,real,800,500,1.6,00000004711,train
D:\DS107-ImageDetector\01-data\cleaned\real\00000004718.png,real,2000,1125,1.778,00000004718,train
D:\DS107-ImageDetector\01-data\cleaned\real\00000004720.png,real,1000,562,1.779,00000004720,train
D:\DS107-ImageDetector\01-data\cleaned\real\00000004722.png,real,580,385,1.506,00000004722,train
D:\DS107-ImageDetector\01-data\cleaned\real\00000004723.png,real,800,600,1.333,00000004723,train
D:\DS107-ImageDetector\01-data\cleaned\real\00000004724.png,real,512,288,1.778,00000004724,train
D:\DS107-ImageDetector\01-data\cleaned\real\00000004725.png,real,576,330,1.745,00000004725,train
D:\DS107-ImageDetector\01-data\cleaned\real\00000004727.png,real,2048,1364,1.501,00000004727,train
D:\DS107-ImageDetector\01-data\cleaned\real\00000004733.png,real,1426,686,2.079,00000004733,train
D:\DS107-ImageDetector\01-data\cleaned\real\00000004735.png,real,736,552,1.333,00000004735,train
D:\DS107-ImageDetector\01-data\cleaned\real\00000004736.png,real,640,360,1.778,00000004736,train
D:\DS107-ImageDetector\01-data\cleaned\real\00000004737.png,real,550,356,1.545,00000004737,train
D:\DS107-ImageDetector\01-data\cleaned\real\00000004741.png,real,600,600,1.0,00000004741,train
D:\DS107-ImageDetector\01-data\cleaned\real\00000004743.png,real,2000,1333,1.5,00000004743,train
D:\DS107-ImageDetector\01-data\cleaned\real\00000004744.png,real,800,500,1.6,00000004744,train
D:\DS107-ImageDetector\01-data\cleaned\real\00000004745.png,real,1200,676,1.775,00000004745,train
D:\DS107-ImageDetector\01-data\cleaned\real\00000004746.png,real,640,360,1.778,00000004746,train
D:\DS107-ImageDetector\01-data\cleaned\real\00000004747.png,real,2048,944,2.169,00000004747,train
D:\DS107-ImageDetector\01-data\cleaned\real\00000004748.png,real,2560,1776,1.441,00000004748,train
D:\DS107-ImageDetector\01-data\cleaned\real\00000004754.png,real,593,398,1.49,00000004754,train
D:\DS107-ImageDetector\01-data\cleaned\real\00000004756.png,real,700,525,1.333,00000004756,train
D:\DS107-ImageDetector\01-data\cleaned\real\00000004764.png,real,622,1094,0.569,00000004764,train
D:\DS107-ImageDetector\01-data\cleaned\real\00000004767.png,real,851,315,2.702,00000004767,train
D:\DS107-ImageDetector\01-data\cleaned\real\00000004770.png,real,600,450,1.333,00000004770,train
D:\DS107-ImageDetector\01-data\cleaned\real\00000004773.png,real,1200,750,1.6,00000004773,train
D:\DS107-ImageDetector\01-data\cleaned\real\00000004774.png,real,1666,1080,1.543,00000004774,train
D:\DS107-ImageDetector\01-data\cleaned\real\00000004776.png,real,819,1024,0.8,00000004776,train
D:\DS107-ImageDetector\01-data\cleaned\real\00000004777.png,real,2000,1333,1.5,00000004777,train
D:\DS107-ImageDetector\01-data\cleaned\real\00000004782.png,real,1000,669,1.495,00000004782,train
D:\DS107-ImageDetector\01-data\cleaned\real\00000004783.png,real,640,360,1.778,00000004783,train
D:\DS107-ImageDetector\01-data\cleaned\real\00000004784.png,real,1024,683,1.499,00000004784,train
D:\DS107-ImageDetector\01-data\cleaned\real\00000004787.png,real,800,533,1.501,00000004787,train
D:\DS107-ImageDetector\01-data\cleaned\real\00000004788.png,real,689,454,1.518,00000004788,train
D:\DS107-ImageDetector\01-data\cleaned\real\00000004791.png,real,1000,673,1.486,00000004791,train
D:\DS107-ImageDetector\01-data\cleaned\real\00000004793.png,real,659,394,1.673,00000004793,train
D:\DS107-ImageDetector\01-data\cleaned\real\00000004794.png,real,640,451,1.419,00000004794,train
D:\DS107-ImageDetector\01-data\cleaned\real\00000004795.png,real,960,552,1.739,00000004795,train
D:\DS107-ImageDetector\01-data\cleaned\real\00000004797.png,real,1321,1953,0.676,00000004797,train
D:\DS107-ImageDetector\01-data\cleaned\real\00000004798.png,real,820,547,1.499,00000004798,train
D:\DS107-ImageDetector\01-data\cleaned\real\00000004800.png,real,1080,810,1.333,00000004800,train
D:\DS107-ImageDetector\01-data\cleaned\real\00000004801.png,real,620,360,1.722,00000004801,train
D:\DS107-ImageDetector\01-data\cleaned\real\00000004802.png,real,1022,1024,0.998,00000004802,train
D:\DS107-ImageDetector\01-data\cleaned\real\00000004806.png,real,500,308,1.623,00000004806,train
D:\DS107-ImageDetector\01-data\cleaned\real\00000004809.png,real,700,466,1.502,00000004809,train
D:\DS107-ImageDetector\01-data\cleaned\real\00000004810.png,real,800,467,1.713,00000004810,train
D:\DS107-ImageDetector\01-data\cleaned\real\00000004811.png,real,800,533,1.501,00000004811,train
D:\DS107-ImageDetector\01-data\cleaned\real\00000004812.png,real,750,403,1.861,00000004812,train
D:\DS107-ImageDetector\01-data\cleaned\real\00000004814.png,real,1000,667,1.499,00000004814,train
D:\DS107-ImageDetector\01-data\cleaned\real\00000004815.png,real,650,433,1.501,00000004815,train
D:\DS107-ImageDetector\01-data\cleaned\real\00000004817.png,real,661,653,1.012,00000004817,train
D:\DS107-ImageDetector\01-data\cleaned\real\00000004818.png,real,960,640,1.5,00000004818,train
D:\DS107-ImageDetector\01-data\cleaned\real\00000004823.png,real,660,440,1.5,00000004823,train
D:\DS107-ImageDetector\01-data\cleaned\real\00000004828.png,real,900,540,1.667,00000004828,train
D:\DS107-ImageDetector\01-data\cleaned\real\00000004829.png,real,1000,666,1.502,00000004829,train
D:\DS107-ImageDetector\01-data\cleaned\real\00000004830.png,real,2048,1365,1.5,00000004830,train
D:\DS107-ImageDetector\01-data\cleaned\real\00000004831.png,real,1280,720,1.778,00000004831,train
D:\DS107-ImageDetector\01-data\cleaned\real\00000004836.png,real,660,440,1.5,00000004836,train
D:\DS107-ImageDetector\01-data\cleaned\real\00000004837.png,real,800,533,1.501,00000004837,train
D:\DS107-ImageDetector\01-data\cleaned\real\00000004843.png,real,912,684,1.333,00000004843,train
D:\DS107-ImageDetector\01-data\cleaned\real\00000004849.png,real,960,1200,0.8,00000004849,train
D:\DS107-ImageDetector\01-data\cleaned\real\00000004850.png,real,516,290,1.779,00000004850,train
D:\DS107-ImageDetector\01-data\cleaned\real\00000004854.png,real,660,448,1.473,00000004854,train
D:\DS107-ImageDetector\01-data\cleaned\real\00000004858.png,real,703,439,1.601,00000004858,train
D:\DS107-ImageDetector\01-data\cleaned\real\00000004860.png,real,640,462,1.385,00000004860,train
D:\DS107-ImageDetector\01-data\cleaned\real\00000004861.png,real,960,720,1.333,00000004861,train
D:\DS107-ImageDetector\01-data\cleaned\real\00000004863.png,real,2835,1890,1.5,00000004863,train
D:\DS107-ImageDetector\01-data\cleaned\real\00000004864.png,real,640,424,1.509,00000004864,train
D:\DS107-ImageDetector\01-data\cleaned\real\00000004865.png,real,650,867,0.75,00000004865,train
D:\DS107-ImageDetector\01-data\cleaned\real\00000004867.png,real,600,400,1.5,00000004867,train
D:\DS107-ImageDetector\01-data\cleaned\real\00000004869.png,real,1023,682,1.5,00000004869,train
D:\DS107-ImageDetector\01-data\cleaned\real\00000004870.png,real,1024,710,1.442,00000004870,train
D:\DS107-ImageDetector\01-data\cleaned\real\00000004871.png,real,512,378,1.354,00000004871,train
D:\DS107-ImageDetector\01-data\cleaned\real\00000004873.png,real,800,500,1.6,00000004873,train
D:\DS107-ImageDetector\01-data\cleaned\real\038T7RVQ4kI.png,real,1067,1600,0.667,038T7RVQ4kI,train
D:\DS107-ImageDetector\01-data\cleaned\real\045LW-yvecU.png,real,1280,1600,0.8,045LW-yvecU,train
D:\DS107-ImageDetector\01-data\cleaned\real\0iEg6StiUmg.png,real,1280,853,1.501,0iEg6StiUmg,train
D:\DS107-ImageDetector\01-data\cleaned\real\0JImZyomXts.png,real,1280,720,1.778,0JImZyomXts,train
D:\DS107-ImageDetector\01-data\cleaned\real\19-YBzpNh5I.png,real,1200,1600,0.75,19-YBzpNh5I,train
D:\DS107-ImageDetector\01-data\cleaned\real\19vH4kEVwCw.png,real,1070,1600,0.669,19vH4kEVwCw,train
D:\DS107-ImageDetector\01-data\cleaned\real\1awelB371lw.png,real,1083,1600,0.677,1awelB371lw,train
