path,label,width,height,aspect_ratio,group_id,split
D:\DS107-ImageDetector\Data\cleaned\real\img_00025_vrzXWNyJqzU.png,real,1067,1600,0.667,img_00025_vrzXWNyJqzU,train
D:\DS107-ImageDetector\Data\cleaned\real\img_00025_xCrdGY4Ung4.png,real,1280,854,1.499,img_00025_xCrdGY4Ung4,train
D:\DS107-ImageDetector\Data\cleaned\real\img_00025__NUfzadMkZs.png,real,1280,853,1.501,img_00025__NUfzadMkZs,train
D:\DS107-ImageDetector\Data\cleaned\real\img_00026_9EEnw5Leimo.png,real,1280,720,1.778,img_00026_9EEnw5Leimo,train
D:\DS107-ImageDetector\Data\cleaned\real\img_00026_bMGnFrDRx5Y.png,real,1280,852,1.502,img_00026_bMGnFrDRx5Y,train
D:\DS107-ImageDetector\Data\cleaned\real\img_00026_kEhPUl55PaY.png,real,1280,720,1.778,img_00026_kEhPUl55PaY,train
D:\DS107-ImageDetector\Data\cleaned\real\img_00026_lB561L-0R2E.png,real,1067,1600,0.667,img_00026_lB561L-0R2E,train
D:\DS107-ImageDetector\Data\cleaned\real\img_00026_oecVuqRusiE.png,real,1280,853,1.501,img_00026_oecVuqRusiE,train
D:\DS107-ImageDetector\Data\cleaned\real\img_00027_AN24iOkq_FY.png,real,1280,853,1.501,img_00027_AN24iOkq_FY,train
D:\DS107-ImageDetector\Data\cleaned\real\img_00027_LrR6ADLuj10.png,real,1068,1600,0.667,img_00027_LrR6ADLuj10,train
D:\DS107-ImageDetector\Data\cleaned\real\img_00028_-al8coCNXYY.png,real,1067,1600,0.667,img_00028_-al8coCNXYY,train
D:\DS107-ImageDetector\Data\cleaned\real\img_00028_t27GL2fUnOI.png,real,1280,682,1.877,img_00028_t27GL2fUnOI,train
D:\DS107-ImageDetector\Data\cleaned\real\img_00029_n8BAMr9sviQ.png,real,1067,1600,0.667,img_00029_n8BAMr9sviQ,train
D:\DS107-ImageDetector\Data\cleaned\real\img_00029_wiU5gJu1bUY.png,real,1280,853,1.501,img_00029_wiU5gJu1bUY,train
D:\DS107-ImageDetector\Data\cleaned\real\img_00030_CDRh_9kWvfY.png,real,1280,960,1.333,img_00030_CDRh_9kWvfY,train
D:\DS107-ImageDetector\Data\cleaned\real\img_00030_dC2WW9mPpZo.png,real,1067,1600,0.667,img_00030_dC2WW9mPpZo,train
D:\DS107-ImageDetector\Data\cleaned\real\img_00030_STHujOROmjE.png,real,1064,1600,0.665,img_00030_STHujOROmjE,train
D:\DS107-ImageDetector\Data\cleaned\real\img_00030_Y1oGt_tU_iI.png,real,1280,720,1.778,img_00030_Y1oGt_tU_iI,train
D:\DS107-ImageDetector\Data\cleaned\real\img_00030_YUDqjWPFVOI.png,real,1067,1600,0.667,img_00030_YUDqjWPFVOI,train
D:\DS107-ImageDetector\Data\cleaned\real\img_00031_q4C3PUMiNN4.png,real,1067,1600,0.667,img_00031_q4C3PUMiNN4,train
D:\DS107-ImageDetector\Data\cleaned\real\img_00031_vfchMRRlHOA.png,real,1067,1600,0.667,img_00031_vfchMRRlHOA,train
D:\DS107-ImageDetector\Data\cleaned\real\img_00031_vK6LQcld4Uc.png,real,1280,853,1.501,img_00031_vK6LQcld4Uc,train
D:\DS107-ImageDetector\Data\cleaned\real\img_00031_wM-jkWuOVXI.png,real,1280,720,1.778,img_00031_wM-jkWuOVXI,train
D:\DS107-ImageDetector\Data\cleaned\real\img_00032_E2jYY1GxAzE.png,real,1280,853,1.501,img_00032_E2jYY1GxAzE,train
D:\DS107-ImageDetector\Data\cleaned\real\img_00032_eNt24I7SXag.png,real,1280,720,1.778,img_00032_eNt24I7SXag,train
D:\DS107-ImageDetector\Data\cleaned\real\img_00032_l10_gDeaazE.png,real,1280,853,1.501,img_00032_l10_gDeaazE,train
D:\DS107-ImageDetector\Data\cleaned\real\img_00032_r284bGzyDm4.png,real,1280,853,1.501,img_00032_r284bGzyDm4,train
D:\DS107-ImageDetector\Data\cleaned\real\img_00032_ZUO_84QBV_A.png,real,1067,1600,0.667,img_00032_ZUO_84QBV_A,train
D:\DS107-ImageDetector\Data\cleaned\real\img_00033_CTayOnIAHJo.png,real,1028,1600,0.642,img_00033_CTayOnIAHJo,train
D:\DS107-ImageDetector\Data\cleaned\real\img_00033_DSDAHronBwk.png,real,1280,853,1.501,img_00033_DSDAHronBwk,train
D:\DS107-ImageDetector\Data\cleaned\real\img_00034_AEARlezTYF0.png,real,1067,1600,0.667,img_00034_AEARlezTYF0,train
D:\DS107-ImageDetector\Data\cleaned\real\img_00034_MESWfIi2iJk.png,real,1280,866,1.478,img_00034_MESWfIi2iJk,train
D:\DS107-ImageDetector\Data\cleaned\real\img_00034_RhmjyvRrFYU.png,real,1280,853,1.501,img_00034_RhmjyvRrFYU,train
D:\DS107-ImageDetector\Data\cleaned\real\img_00034_tZ_fMr99Zj8.png,real,1280,853,1.501,img_00034_tZ_fMr99Zj8,train
D:\DS107-ImageDetector\Data\cleaned\real\img_00034_vEFV6O_snag.png,real,1180,1600,0.738,img_00034_vEFV6O_snag,train
D:\DS107-ImageDetector\Data\cleaned\real\img_00035_sh6VnKI81vE.png,real,1067,1600,0.667,img_00035_sh6VnKI81vE,train
D:\DS107-ImageDetector\Data\cleaned\real\img_00036_G-yqWK08za0.png,real,1280,853,1.501,img_00036_G-yqWK08za0,train
D:\DS107-ImageDetector\Data\cleaned\real\img_00036_Im5psDFXk2E.png,real,1067,1600,0.667,img_00036_Im5psDFXk2E,train
D:\DS107-ImageDetector\Data\cleaned\real\img_00037_S70zMl-zS4o.png,real,1067,1600,0.667,img_00037_S70zMl-zS4o,train
D:\DS107-ImageDetector\Data\cleaned\real\img_00037_tvYb4p0QZ8Y.png,real,1280,853,1.501,img_00037_tvYb4p0QZ8Y,train
D:\DS107-ImageDetector\Data\cleaned\real\img_00038_BIaacZcPhJ0.png,real,1280,545,2.349,img_00038_BIaacZcPhJ0,train
D:\DS107-ImageDetector\Data\cleaned\real\img_00038_BTv1dklIpA0.png,real,1224,1600,0.765,img_00038_BTv1dklIpA0,train
D:\DS107-ImageDetector\Data\cleaned\real\img_00038_NTThPdtjzR4.png,real,1280,853,1.501,img_00038_NTThPdtjzR4,train
D:\DS107-ImageDetector\Data\cleaned\real\img_00039_0N1Q4KIh3QU.png,real,1280,833,1.537,img_00039_0N1Q4KIh3QU,train
D:\DS107-ImageDetector\Data\cleaned\real\img_00040_wkV8Lq-5Djg.png,real,1067,1600,0.667,img_00040_wkV8Lq-5Djg,train
D:\DS107-ImageDetector\Data\cleaned\real\img_00041_D_ekjHmaBLw.png,real,1280,855,1.497,img_00041_D_ekjHmaBLw,train
D:\DS107-ImageDetector\Data\cleaned\real\img_00042_XJJQC5LOJVY.png,real,1280,853,1.501,img_00042_XJJQC5LOJVY,train
D:\DS107-ImageDetector\Data\cleaned\real\img_00043_jmMZDCtskVQ.png,real,1280,856,1.495,img_00043_jmMZDCtskVQ,train
D:\DS107-ImageDetector\Data\cleaned\real\img_00043_KZTPwFJ0eNs.png,real,1067,1600,0.667,img_00043_KZTPwFJ0eNs,train
D:\DS107-ImageDetector\Data\cleaned\real\img_00044_dIbZA0RKjvs.png,real,1280,855,1.497,img_00044_dIbZA0RKjvs,train
D:\DS107-ImageDetector\Data\cleaned\real\img_00044_I8jg_TI6-hc.png,real,1280,853,1.501,img_00044_I8jg_TI6-hc,train
D:\DS107-ImageDetector\Data\cleaned\real\img_00044_oFPfwInHDSk.png,real,1280,720,1.778,img_00044_oFPfwInHDSk,train
D:\DS107-ImageDetector\Data\cleaned\real\img_00044_v4P1iPapFIg.png,real,1280,853,1.501,img_00044_v4P1iPapFIg,train
D:\DS107-ImageDetector\Data\cleaned\real\img_00045_cMEL8anE8jY.png,real,1067,1600,0.667,img_00045_cMEL8anE8jY,train
D:\DS107-ImageDetector\Data\cleaned\real\img_00045_pVE45c40mSs.png,real,1280,853,1.501,img_00045_pVE45c40mSs,train
D:\DS107-ImageDetector\Data\cleaned\real\img_00045_vOciiTb-5OA.png,real,1280,853,1.501,img_00045_vOciiTb-5OA,train
D:\DS107-ImageDetector\Data\cleaned\real\img_00046_grJW7GWAyms.png,real,1067,1600,0.667,img_00046_grJW7GWAyms,train
D:\DS107-ImageDetector\Data\cleaned\real\img_00046_n8E6YZBzcXQ.png,real,1280,853,1.501,img_00046_n8E6YZBzcXQ,train
D:\DS107-ImageDetector\Data\cleaned\real\img_00046_seO2zGhjfQA.png,real,1200,1600,0.75,img_00046_seO2zGhjfQA,train
D:\DS107-ImageDetector\Data\cleaned\real\img_00047_jIeYgOkf8_o.png,real,1280,853,1.501,img_00047_jIeYgOkf8_o,train
D:\DS107-ImageDetector\Data\cleaned\real\img_00048_5g2eHeHx6G0.png,real,1074,1600,0.671,img_00048_5g2eHeHx6G0,train
D:\DS107-ImageDetector\Data\cleaned\real\img_00048_WykFLHcscSo.png,real,1064,1600,0.665,img_00048_WykFLHcscSo,train
D:\DS107-ImageDetector\Data\cleaned\real\img_00049_5NswGzJIytM.png,real,1067,1600,0.667,img_00049_5NswGzJIytM,train
D:\DS107-ImageDetector\Data\cleaned\real\img_00049_9KXj4xXB6JU.png,real,1280,853,1.501,img_00049_9KXj4xXB6JU,train
D:\DS107-ImageDetector\Data\cleaned\real\img_00049_Db0b5WH8GzY.png,real,1280,853,1.501,img_00049_Db0b5WH8GzY,train
D:\DS107-ImageDetector\Data\cleaned\real\img_00049_fvRM1YkSq0A.png,real,1280,960,1.333,img_00049_fvRM1YkSq0A,train
D:\DS107-ImageDetector\Data\cleaned\real\img_00050_2oPV96LiuUA.png,real,1280,1024,1.25,img_00050_2oPV96LiuUA,train
D:\DS107-ImageDetector\Data\cleaned\real\img_00050_65WkSdpC2ds.png,real,1067,1600,0.667,img_00050_65WkSdpC2ds,train
D:\DS107-ImageDetector\Data\cleaned\real\img_00051_2hcyLbceM7E.png,real,1280,853,1.501,img_00051_2hcyLbceM7E,train
D:\DS107-ImageDetector\Data\cleaned\real\img_00051_ToreMukKf9U.png,real,1280,853,1.501,img_00051_ToreMukKf9U,train
D:\DS107-ImageDetector\Data\cleaned\real\img_00052_GZkvTnGxL-E.png,real,1280,851,1.504,img_00052_GZkvTnGxL-E,train
D:\DS107-ImageDetector\Data\cleaned\real\img_00052_KkFu3Xtuef8.png,real,1280,697,1.836,img_00052_KkFu3Xtuef8,train
D:\DS107-ImageDetector\Data\cleaned\real\img_00053_QgdTY-CRwhA.png,real,1280,960,1.333,img_00053_QgdTY-CRwhA,train
D:\DS107-ImageDetector\Data\cleaned\real\img_00053_tN3gQ9hoZTo.png,real,1280,720,1.778,img_00053_tN3gQ9hoZTo,train
D:\DS107-ImageDetector\Data\cleaned\real\img_00054_-qN_7x4eYWE.png,real,1280,853,1.501,img_00054_-qN_7x4eYWE,train
D:\DS107-ImageDetector\Data\cleaned\real\img_00054_ywcqlu4I_ec.png,real,1200,1600,0.75,img_00054_ywcqlu4I_ec,train
D:\DS107-ImageDetector\Data\cleaned\real\img_00055_-4XiHUsc9RU.png,real,1280,860,1.488,img_00055_-4XiHUsc9RU,train
D:\DS107-ImageDetector\Data\cleaned\real\img_00055_Q45RYi9kKvo.png,real,1067,1600,0.667,img_00055_Q45RYi9kKvo,train
D:\DS107-ImageDetector\Data\cleaned\real\img_00057_Em2zoLXeMYM.png,real,1280,1600,0.8,img_00057_Em2zoLXeMYM,train
D:\DS107-ImageDetector\Data\cleaned\real\img_00057_RIaqema_dic.png,real,1067,1600,0.667,img_00057_RIaqema_dic,train
D:\DS107-ImageDetector\Data\cleaned\real\img_00057_t4w6S49evsc.png,real,1280,853,1.501,img_00057_t4w6S49evsc,train
D:\DS107-ImageDetector\Data\cleaned\real\img_00058__lB-8mRd_PI.png,real,1067,1600,0.667,img_00058__lB-8mRd_PI,train
D:\DS107-ImageDetector\Data\cleaned\real\img_00059_8EQwoXRrt7Y.png,real,1067,1600,0.667,img_00059_8EQwoXRrt7Y,train
D:\DS107-ImageDetector\Data\cleaned\real\img_00059_swh-rDcxvVI.png,real,1067,1600,0.667,img_00059_swh-rDcxvVI,train
D:\DS107-ImageDetector\Data\cleaned\real\img_00060_0Sdf5FRSpnI.png,real,1280,720,1.778,img_00060_0Sdf5FRSpnI,train
D:\DS107-ImageDetector\Data\cleaned\real\img_00060_oqgaeyxGiQc.png,real,1067,1600,0.667,img_00060_oqgaeyxGiQc,train
D:\DS107-ImageDetector\Data\cleaned\real\img_00060_p3bWW1G0yhg.png,real,1280,852,1.502,img_00060_p3bWW1G0yhg,train
D:\DS107-ImageDetector\Data\cleaned\real\img_00061_uh44dNpMaRI.png,real,1280,853,1.501,img_00061_uh44dNpMaRI,train
D:\DS107-ImageDetector\Data\cleaned\real\img_00061_xVAqRrQSpLI.png,real,1280,720,1.778,img_00061_xVAqRrQSpLI,train
D:\DS107-ImageDetector\Data\cleaned\real\img_00062_dgzHJOkq-hE.png,real,1280,853,1.501,img_00062_dgzHJOkq-hE,train
D:\DS107-ImageDetector\Data\cleaned\real\img_00062_kNTkWT7f0ZI.png,real,1200,1600,0.75,img_00062_kNTkWT7f0ZI,train
D:\DS107-ImageDetector\Data\cleaned\real\img_00063_6RuHUUS5FMc.png,real,1280,852,1.502,img_00063_6RuHUUS5FMc,train
D:\DS107-ImageDetector\Data\cleaned\real\img_00063_XKK1ZGOFeTo.png,real,1067,1600,0.667,img_00063_XKK1ZGOFeTo,train
D:\DS107-ImageDetector\Data\cleaned\real\img_00063_Xp9gwY3XhhQ.png,real,1280,772,1.658,img_00063_Xp9gwY3XhhQ,train
D:\DS107-ImageDetector\Data\cleaned\real\img_00065_oIf9eiSvbbo.png,real,1067,1600,0.667,img_00065_oIf9eiSvbbo,train
D:\DS107-ImageDetector\Data\cleaned\real\img_00066_AotMThAmQng.png,real,1280,853,1.501,img_00066_AotMThAmQng,train
D:\DS107-ImageDetector\Data\cleaned\real\img_00066_komjNhqLlpk.png,real,1280,1600,0.8,img_00066_komjNhqLlpk,train
D:\DS107-ImageDetector\Data\cleaned\real\img_00067_sgUuDeI0_EI.png,real,1067,1600,0.667,img_00067_sgUuDeI0_EI,train
D:\DS107-ImageDetector\Data\cleaned\real\img_00068_8jS-TleCK5U.png,real,1280,1600,0.8,img_00068_8jS-TleCK5U,train
D:\DS107-ImageDetector\Data\cleaned\real\img_00068_OAF4ve0Bqf4.png,real,1280,854,1.499,img_00068_OAF4ve0Bqf4,train
D:\DS107-ImageDetector\Data\cleaned\real\img_00068_PIQFT3rrDF4.png,real,1280,400,3.2,img_00068_PIQFT3rrDF4,train
D:\DS107-ImageDetector\Data\cleaned\real\img_00068_UDAOZoalTh4.png,real,1280,853,1.501,img_00068_UDAOZoalTh4,train
D:\DS107-ImageDetector\Data\cleaned\real\img_00068_WdE_SOeBz5w.png,real,1196,1600,0.748,img_00068_WdE_SOeBz5w,train
D:\DS107-ImageDetector\Data\cleaned\real\img_00069_aYbkvzt3mGA.png,real,1280,853,1.501,img_00069_aYbkvzt3mGA,train
D:\DS107-ImageDetector\Data\cleaned\real\img_00069_cp_dSbi2-Js.png,real,1067,1600,0.667,img_00069_cp_dSbi2-Js,train
D:\DS107-ImageDetector\Data\cleaned\real\img_00069_DEol_edHzlM.png,real,1067,1600,0.667,img_00069_DEol_edHzlM,train
D:\DS107-ImageDetector\Data\cleaned\real\img_00070_ynaG43iu-Cw.png,real,1280,853,1.501,img_00070_ynaG43iu-Cw,train
D:\DS107-ImageDetector\Data\cleaned\real\img_00071_CTNdoZlghkE.png,real,1092,1600,0.682,img_00071_CTNdoZlghkE,train
D:\DS107-ImageDetector\Data\cleaned\real\img_00071_FQ5d0yAsoKQ.png,real,1280,853,1.501,img_00071_FQ5d0yAsoKQ,train
D:\DS107-ImageDetector\Data\cleaned\real\img_00071_xBZJau2wRBw.png,real,1280,853,1.501,img_00071_xBZJau2wRBw,train
D:\DS107-ImageDetector\Data\cleaned\real\img_00072_z5mBpyRqafI.png,real,1280,853,1.501,img_00072_z5mBpyRqafI,train
D:\DS107-ImageDetector\Data\cleaned\real\img_00073_3DA5FayMQo4.png,real,1280,960,1.333,img_00073_3DA5FayMQo4,train
D:\DS107-ImageDetector\Data\cleaned\real\img_00073_anPmsX-mEMk.png,real,1280,853,1.501,img_00073_anPmsX-mEMk,train
D:\DS107-ImageDetector\Data\cleaned\real\img_00073_mwi9XQ7zET0.png,real,1061,1600,0.663,img_00073_mwi9XQ7zET0,train
D:\DS107-ImageDetector\Data\cleaned\real\img_00073_q_e4S6B6rP4.png,real,1280,853,1.501,img_00073_q_e4S6B6rP4,train
D:\DS107-ImageDetector\Data\cleaned\real\img_00074_9-Gz8HRVoY4.png,real,1067,1600,0.667,img_00074_9-Gz8HRVoY4,train
D:\DS107-ImageDetector\Data\cleaned\real\img_00074_CB_4SR4nPFs.png,real,1067,1600,0.667,img_00074_CB_4SR4nPFs,train
D:\DS107-ImageDetector\Data\cleaned\real\img_00074_dObi5vFVkAM.png,real,1067,1600,0.667,img_00074_dObi5vFVkAM,train
D:\DS107-ImageDetector\Data\cleaned\real\img_00074_R1B3C08aVn8.png,real,1280,853,1.501,img_00074_R1B3C08aVn8,train
D:\DS107-ImageDetector\Data\cleaned\real\img_00075_vUvsvBtwJmA.png,real,1067,1600,0.667,img_00075_vUvsvBtwJmA,train
D:\DS107-ImageDetector\Data\cleaned\real\img_00076_khEE9D97Dbw.png,real,1067,1600,0.667,img_00076_khEE9D97Dbw,train
D:\DS107-ImageDetector\Data\cleaned\real\img_00077_1tsUhZN2gjA.png,real,1280,853,1.501,img_00077_1tsUhZN2gjA,train
D:\DS107-ImageDetector\Data\cleaned\real\img_00077__kI9ixdii54.png,real,1280,853,1.501,img_00077__kI9ixdii54,train
D:\DS107-ImageDetector\Data\cleaned\real\img_00078_6dAKOETuMt8.png,real,1280,853,1.501,img_00078_6dAKOETuMt8,train
D:\DS107-ImageDetector\Data\cleaned\real\img_00078_bZJT7oRH7SU.png,real,1067,1600,0.667,img_00078_bZJT7oRH7SU,train
D:\DS107-ImageDetector\Data\cleaned\real\img_00078_oRHY_hqsd8U.png,real,1067,1600,0.667,img_00078_oRHY_hqsd8U,train
D:\DS107-ImageDetector\Data\cleaned\real\img_00078_W1VaZiPk3_M.png,real,1280,720,1.778,img_00078_W1VaZiPk3_M,train
D:\DS107-ImageDetector\Data\cleaned\real\img_00079_LP7kye5BELE.png,real,1280,720,1.778,img_00079_LP7kye5BELE,train
D:\DS107-ImageDetector\Data\cleaned\real\img_00079_mUjMaBXNU1Q.png,real,1067,1600,0.667,img_00079_mUjMaBXNU1Q,train
D:\DS107-ImageDetector\Data\cleaned\real\img_00079_p6eth2RThOs.png,real,1280,853,1.501,img_00079_p6eth2RThOs,train
D:\DS107-ImageDetector\Data\cleaned\real\img_00080_-2mmVMKjGXo.png,real,1280,853,1.501,img_00080_-2mmVMKjGXo,train
D:\DS107-ImageDetector\Data\cleaned\real\img_00080_BUYLqL-xSzI.png,real,1067,1600,0.667,img_00080_BUYLqL-xSzI,train
D:\DS107-ImageDetector\Data\cleaned\real\img_00080_dDnNc06GspI.png,real,1067,1600,0.667,img_00080_dDnNc06GspI,train
D:\DS107-ImageDetector\Data\cleaned\real\img_00080_I-nlPAkHxkY.png,real,1067,1600,0.667,img_00080_I-nlPAkHxkY,train
D:\DS107-ImageDetector\Data\cleaned\real\img_00080_RSGTCQ53zc8.png,real,1064,1600,0.665,img_00080_RSGTCQ53zc8,train
D:\DS107-ImageDetector\Data\cleaned\real\img_00081_3tQByockjr4.png,real,1067,1600,0.667,img_00081_3tQByockjr4,train
D:\DS107-ImageDetector\Data\cleaned\real\img_00081_AEaTUnvneik.png,real,1280,853,1.501,img_00081_AEaTUnvneik,train
D:\DS107-ImageDetector\Data\cleaned\real\img_00081_CqiTFKqz7s8.png,real,1067,1600,0.667,img_00081_CqiTFKqz7s8,train
D:\DS107-ImageDetector\Data\cleaned\real\img_00082_La9wGwLF-I0.png,real,1280,853,1.501,img_00082_La9wGwLF-I0,train
D:\DS107-ImageDetector\Data\cleaned\real\img_00082_p8ZZn0qquFE.png,real,1280,960,1.333,img_00082_p8ZZn0qquFE,train
D:\DS107-ImageDetector\Data\cleaned\real\img_00082_X0UpeI3VBtk.png,real,1067,1600,0.667,img_00082_X0UpeI3VBtk,train
D:\DS107-ImageDetector\Data\cleaned\real\img_00083_58kMwKyAKss.png,real,1067,1600,0.667,img_00083_58kMwKyAKss,train
D:\DS107-ImageDetector\Data\cleaned\real\img_00083_gSHLcpgiYpM.png,real,1067,1600,0.667,img_00083_gSHLcpgiYpM,train
D:\DS107-ImageDetector\Data\cleaned\real\img_00084_ECm1KVYCCjs.png,real,1280,853,1.501,img_00084_ECm1KVYCCjs,train
D:\DS107-ImageDetector\Data\cleaned\real\img_00084_ghMKLFE1H2Y.png,real,1067,1600,0.667,img_00084_ghMKLFE1H2Y,train
D:\DS107-ImageDetector\Data\cleaned\real\img_00084_PfZF_Rn2AhY.png,real,1067,1600,0.667,img_00084_PfZF_Rn2AhY,train
D:\DS107-ImageDetector\Data\cleaned\real\img_00084_Y71FXNUxinM.png,real,1067,1600,0.667,img_00084_Y71FXNUxinM,train
D:\DS107-ImageDetector\Data\cleaned\real\img_00085_BQ4TY-MKCWo.png,real,1280,720,1.778,img_00085_BQ4TY-MKCWo,train
D:\DS107-ImageDetector\Data\cleaned\real\img_00085_l6M08piv3lE.png,real,1067,1600,0.667,img_00085_l6M08piv3lE,train
D:\DS107-ImageDetector\Data\cleaned\real\img_00085_n0aH2xVspFE.png,real,1067,1600,0.667,img_00085_n0aH2xVspFE,train
D:\DS107-ImageDetector\Data\cleaned\real\img_00085_UR-fEmi2Ljo.png,real,1067,1600,0.667,img_00085_UR-fEmi2Ljo,train
D:\DS107-ImageDetector\Data\cleaned\real\img_00086_8B3X-R1Msq8.png,real,1280,853,1.501,img_00086_8B3X-R1Msq8,train
D:\DS107-ImageDetector\Data\cleaned\real\img_00086_Fd4VYKevmCw.png,real,1067,1600,0.667,img_00086_Fd4VYKevmCw,train
D:\DS107-ImageDetector\Data\cleaned\real\img_00087_VfdzISAfh5E.png,real,1280,853,1.501,img_00087_VfdzISAfh5E,train
D:\DS107-ImageDetector\Data\cleaned\real\img_00087_Y64C9CAvpYI.png,real,1067,1600,0.667,img_00087_Y64C9CAvpYI,train
D:\DS107-ImageDetector\Data\cleaned\real\img_00087_yAvTJ_E8d1s.png,real,1067,1600,0.667,img_00087_yAvTJ_E8d1s,train
D:\DS107-ImageDetector\Data\cleaned\real\img_00087__JD63FBJnf8.png,real,1280,720,1.778,img_00087__JD63FBJnf8,train
D:\DS107-ImageDetector\Data\cleaned\real\img_00087__p-2tSk7u7g.png,real,1067,1600,0.667,img_00087__p-2tSk7u7g,train
D:\DS107-ImageDetector\Data\cleaned\real\img_00088_6Uu_KtvbjFo.png,real,1280,853,1.501,img_00088_6Uu_KtvbjFo,train
D:\DS107-ImageDetector\Data\cleaned\real\img_00088_dPBeqoPmpdU.png,real,1067,1600,0.667,img_00088_dPBeqoPmpdU,train
D:\DS107-ImageDetector\Data\cleaned\real\img_00088_rOTWp_rJQ7s.png,real,1280,866,1.478,img_00088_rOTWp_rJQ7s,train
D:\DS107-ImageDetector\Data\cleaned\real\img_00088_t6E3IoafVS4.png,real,1067,1600,0.667,img_00088_t6E3IoafVS4,train
D:\DS107-ImageDetector\Data\cleaned\real\img_00089_FtIwLi9H73M.png,real,1280,853,1.501,img_00089_FtIwLi9H73M,train
D:\DS107-ImageDetector\Data\cleaned\real\img_00090_5kQo6BS8vf0.png,real,1280,853,1.501,img_00090_5kQo6BS8vf0,train
D:\DS107-ImageDetector\Data\cleaned\real\img_00090_epYk_ExymVo.png,real,1067,1600,0.667,img_00090_epYk_ExymVo,train
D:\DS107-ImageDetector\Data\cleaned\real\img_00091_110NEbvSebo.png,real,1067,1600,0.667,img_00091_110NEbvSebo,train
D:\DS107-ImageDetector\Data\cleaned\real\img_00091_Qf6bE0kjIvM.png,real,1280,848,1.509,img_00091_Qf6bE0kjIvM,train
D:\DS107-ImageDetector\Data\cleaned\real\img_00092_jE-56UoLT3g.png,real,1067,1600,0.667,img_00092_jE-56UoLT3g,train
D:\DS107-ImageDetector\Data\cleaned\real\img_00092_K9nlv6gXN6E.png,real,1067,1600,0.667,img_00092_K9nlv6gXN6E,train
D:\DS107-ImageDetector\Data\cleaned\real\img_00092_twaYxcHGlS0.png,real,1067,1600,0.667,img_00092_twaYxcHGlS0,train
D:\DS107-ImageDetector\Data\cleaned\real\img_00093_fa1U7S6glrc.png,real,1280,853,1.501,img_00093_fa1U7S6glrc,train
D:\DS107-ImageDetector\Data\cleaned\real\img_00093_p7IcKBrzqpM.png,real,1128,1600,0.705,img_00093_p7IcKBrzqpM,train
D:\DS107-ImageDetector\Data\cleaned\real\img_00093_TD70ZoL5bZc.png,real,1280,853,1.501,img_00093_TD70ZoL5bZc,train
D:\DS107-ImageDetector\Data\cleaned\real\img_00094_JcYV-5SrvPs.png,real,1200,1600,0.75,img_00094_JcYV-5SrvPs,train
D:\DS107-ImageDetector\Data\cleaned\real\img_00094_v9JCElYTHSc.png,real,1067,1600,0.667,img_00094_v9JCElYTHSc,train
D:\DS107-ImageDetector\Data\cleaned\real\img_00095_ECSkKLR6oOw.png,real,1280,853,1.501,img_00095_ECSkKLR6oOw,train
D:\DS107-ImageDetector\Data\cleaned\real\img_00095_iwUWK4xKk3Q.png,real,1067,1600,0.667,img_00095_iwUWK4xKk3Q,train
D:\DS107-ImageDetector\Data\cleaned\real\img_00096_9m986ialgrM.png,real,1067,1600,0.667,img_00096_9m986ialgrM,train
D:\DS107-ImageDetector\Data\cleaned\real\img_00096_rh4N5ZLCAmI.png,real,1067,1600,0.667,img_00096_rh4N5ZLCAmI,train
D:\DS107-ImageDetector\Data\cleaned\real\img_00097_b4VtTpoioLA.png,real,1280,853,1.501,img_00097_b4VtTpoioLA,train
D:\DS107-ImageDetector\Data\cleaned\real\img_00097_uqXBF4FZTls.png,real,1280,853,1.501,img_00097_uqXBF4FZTls,train
D:\DS107-ImageDetector\Data\cleaned\real\img_00097_uZjTkzMmvGc.png,real,1280,853,1.501,img_00097_uZjTkzMmvGc,train
D:\DS107-ImageDetector\Data\cleaned\real\img_00098_eQOW5EKbxXg.png,real,1280,853,1.501,img_00098_eQOW5EKbxXg,train
D:\DS107-ImageDetector\Data\cleaned\real\img_00098_iV70QY1KldY.png,real,1280,721,1.775,img_00098_iV70QY1KldY,train
D:\DS107-ImageDetector\Data\cleaned\real\img_00098_TdmBJXPomBo.png,real,1200,1600,0.75,img_00098_TdmBJXPomBo,train
D:\DS107-ImageDetector\Data\cleaned\real\img_00099_3KmF-eV3NwA.png,real,1280,853,1.501,img_00099_3KmF-eV3NwA,train
D:\DS107-ImageDetector\Data\cleaned\real\img_00099_kbYngqtJLGo.png,real,1067,1600,0.667,img_00099_kbYngqtJLGo,train
D:\DS107-ImageDetector\Data\cleaned\real\img_00099_oaHy8vr0L0o.png,real,1120,1600,0.7,img_00099_oaHy8vr0L0o,train
D:\DS107-ImageDetector\Data\cleaned\real\img_00099__IHN4s3RO64.png,real,1067,1600,0.667,img_00099__IHN4s3RO64,train
D:\DS107-ImageDetector\Data\cleaned\real\img_00100_D5_mIXTmIII.png,real,1067,1600,0.667,img_00100_D5_mIXTmIII,train
D:\DS107-ImageDetector\Data\cleaned\real\img_00100_pxI8qR2w4ZE.png,real,1067,1600,0.667,img_00100_pxI8qR2w4ZE,train
D:\DS107-ImageDetector\Data\cleaned\real\img_00101_a0vQySUx8ZQ.png,real,1280,720,1.778,img_00101_a0vQySUx8ZQ,train
